==========================================
SLURM_JOB_ID = 2558837
SLURM_JOB_NODELIST = b10-17
TMPDIR = /tmp/SLURM_2558837
==========================================
Using GATK jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar HaplotypeCaller -R Kr2015_Undaria.pinnatifida_superscaffolds.fasta -I SRR12223732_SRP271933_Undaria_pinnatifida_individual_16_2017-01-09_INTRO_NZ_Well2017_2_New_Zealand.mark_dupes.bam -O SRR12223732_SRP271933_Undaria_pinnatifida_individual_16_2017-01-09_INTRO_NZ_Well2017_2_New_Zealand.g.vcf.gz -ERC GVCF
22:51:34.496 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Nov 09, 2021 10:51:34 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
22:51:34.722 INFO  HaplotypeCaller - ------------------------------------------------------------
22:51:34.723 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.2.0
22:51:34.723 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
22:51:34.724 INFO  HaplotypeCaller - Executing as mharden@b10-17.hpc.usc.edu on Linux v3.10.0-1062.4.1.el7.x86_64 amd64
22:51:34.724 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_302-b08
22:51:34.724 INFO  HaplotypeCaller - Start Date/Time: November 9, 2021 10:51:34 PM PST
22:51:34.724 INFO  HaplotypeCaller - ------------------------------------------------------------
22:51:34.724 INFO  HaplotypeCaller - ------------------------------------------------------------
22:51:34.725 INFO  HaplotypeCaller - HTSJDK Version: 2.24.1
22:51:34.725 INFO  HaplotypeCaller - Picard Version: 2.25.4
22:51:34.725 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
22:51:34.725 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
22:51:34.725 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
22:51:34.725 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
22:51:34.725 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
22:51:34.725 INFO  HaplotypeCaller - Deflater: IntelDeflater
22:51:34.725 INFO  HaplotypeCaller - Inflater: IntelInflater
22:51:34.726 INFO  HaplotypeCaller - GCS max retries/reopens: 20
22:51:34.726 INFO  HaplotypeCaller - Requester pays: disabled
22:51:34.726 INFO  HaplotypeCaller - Initializing engine
22:51:35.421 INFO  HaplotypeCaller - Done initializing engine
22:51:35.424 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
22:51:35.441 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
22:51:35.441 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
22:51:35.463 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
22:51:35.465 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
22:51:35.508 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
22:51:35.509 INFO  IntelPairHmm - Available threads: 12
22:51:35.509 INFO  IntelPairHmm - Requested threads: 4
22:51:35.509 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
22:51:35.595 INFO  ProgressMeter - Starting traversal
22:51:35.595 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
22:51:36.624 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position LG00:3525 and possibly subsequent; at least 10 samples must have called genotypes
22:51:36.629 WARN  DepthPerSampleHC - Annotation will not be calculated at position LG00:3641 and possibly subsequent; genotype for sample INTRO_NZ_Well2017_2_New_Zealand is not called
22:51:36.630 WARN  StrandBiasBySample - Annotation will not be calculated at position LG00:3641 and possibly subsequent; genotype for sample INTRO_NZ_Well2017_2_New_Zealand is not called
22:51:45.619 INFO  ProgressMeter -          LG00:215660              0.2                  1030           6165.2
22:51:55.679 INFO  ProgressMeter -          LG00:673234              0.3                  3080           9201.8
22:52:05.681 INFO  ProgressMeter -         LG00:1142472              0.5                  5220          10410.2
22:52:15.725 INFO  ProgressMeter -         LG00:1341006              0.7                  6320           9449.3
22:52:26.342 INFO  ProgressMeter -         LG00:1365527              0.8                  6500           7685.2
22:52:36.752 INFO  ProgressMeter -         LG00:1489012              1.0                  7230           7093.2
22:52:46.814 INFO  ProgressMeter -         LG00:1573852              1.2                  7780           6554.4
22:52:57.874 INFO  ProgressMeter -         LG00:1719876              1.4                  8780           6402.6
22:53:07.907 INFO  ProgressMeter -         LG00:1771216              1.5                  9170           5960.2
22:53:18.195 INFO  ProgressMeter -         LG00:1954636              1.7                 10180           5953.3
22:53:29.436 INFO  ProgressMeter -         LG00:1974229              1.9                 10310           5433.9
22:53:39.600 INFO  ProgressMeter -         LG00:1990004              2.1                 10430           5046.6
22:53:49.733 INFO  ProgressMeter -         LG00:2002861              2.2                 10530           4710.1
22:53:59.961 INFO  ProgressMeter -         LG00:2035358              2.4                 10780           4480.3
22:54:10.010 INFO  ProgressMeter -         LG00:2127419              2.6                 11400           4429.6
22:54:20.035 INFO  ProgressMeter -         LG00:2645143              2.7                 13800           5035.3
22:54:30.055 INFO  ProgressMeter -         LG00:3054353              2.9                 15700           5399.5
22:54:40.062 INFO  ProgressMeter -         LG00:3594293              3.1                 18200           5919.8
22:54:50.164 INFO  ProgressMeter -         LG00:3996942              3.2                 20100           6198.3
22:55:00.293 INFO  ProgressMeter -         LG00:4463291              3.4                 22270           6527.7
22:55:10.481 INFO  ProgressMeter -         LG00:4973380              3.6                 24690           6893.9
22:55:20.519 INFO  ProgressMeter -         LG00:5010094              3.7                 24990           6666.3
22:55:30.992 INFO  ProgressMeter -         LG00:5051406              3.9                 25300           6448.7
22:55:42.374 INFO  ProgressMeter -         LG00:5065112              4.1                 25400           6175.6
22:55:52.592 INFO  ProgressMeter -         LG00:5092278              4.3                 25620           5981.4
22:56:03.284 INFO  ProgressMeter -         LG00:5110275              4.5                 25750           5771.6
22:56:13.318 INFO  ProgressMeter -         LG00:5117899              4.6                 25800           5573.9
22:56:23.689 INFO  ProgressMeter -         LG00:5127597              4.8                 25880           5389.9
22:56:33.887 INFO  ProgressMeter -         LG00:5142466              5.0                 25990           5227.8
22:56:44.505 INFO  ProgressMeter -         LG00:5157045              5.1                 26110           5071.4
22:56:56.183 INFO  ProgressMeter -         LG00:5168219              5.3                 26190           4901.6
22:57:07.894 INFO  ProgressMeter -         LG00:5187647              5.5                 26320           4752.4
22:57:18.078 INFO  ProgressMeter -         LG00:5198700              5.7                 26400           4625.0
22:57:28.407 INFO  ProgressMeter -         LG00:5225132              5.9                 26590           4522.0
22:57:39.036 INFO  ProgressMeter -         LG00:5262512              6.1                 26860           4434.3
22:57:49.083 INFO  ProgressMeter -         LG00:5284539              6.2                 27010           4339.1
22:57:59.963 INFO  ProgressMeter -         LG00:5312475              6.4                 27220           4249.1
22:58:10.084 INFO  ProgressMeter -         LG00:5331103              6.6                 27360           4161.3
22:58:20.845 INFO  ProgressMeter -         LG00:5357405              6.8                 27530           4076.0
22:58:31.110 INFO  ProgressMeter -         LG00:5667855              6.9                 29120           4204.9
22:58:42.329 INFO  ProgressMeter -         LG00:5960793              7.1                 30550           4295.4
22:58:52.332 INFO  ProgressMeter -         LG00:6399200              7.3                 32570           4474.6
22:59:02.903 INFO  ProgressMeter -         LG00:6768069              7.5                 34390           4612.9
22:59:12.921 INFO  ProgressMeter -         LG00:7179625              7.6                 36320           4765.1
22:59:23.561 INFO  ProgressMeter -         LG00:7478016              7.8                 37840           4851.6
22:59:34.330 INFO  ProgressMeter -         LG00:7594042              8.0                 38590           4836.5
22:59:44.747 INFO  ProgressMeter -         LG00:7659809              8.2                 39070           4792.4
22:59:55.449 INFO  ProgressMeter -         LG00:7739958              8.3                 39700           4765.4
23:00:05.581 INFO  ProgressMeter -         LG00:7771254              8.5                 39940           4699.0
