==========================================
SLURM_JOB_ID = 2479955
SLURM_JOB_NODELIST = b02-39
TMPDIR = /tmp/SLURM_2479955
==========================================
Using GATK jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar HaplotypeCaller -R Kr2015_Undaria.pinnatifida_superscaffolds.fasta -I SRR12223699_SRP271933_Undaria_pinnatifida_individual_10_2016-04-05_INTRO_Fr_Thau_5_France.mark_dupes.bam -O SRR12223699_SRP271933_Undaria_pinnatifida_individual_10_2016-04-05_INTRO_Fr_Thau_5_France.g.vcf.gz -ERC GVCF
12:19:09.925 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Nov 06, 2021 12:19:10 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
12:19:10.103 INFO  HaplotypeCaller - ------------------------------------------------------------
12:19:10.103 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.2.0
12:19:10.104 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
12:19:10.104 INFO  HaplotypeCaller - Executing as mharden@b02-39.hpc.usc.edu on Linux v3.10.0-1062.4.1.el7.x86_64 amd64
12:19:10.104 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_302-b08
12:19:10.104 INFO  HaplotypeCaller - Start Date/Time: November 6, 2021 12:19:09 PM PDT
12:19:10.104 INFO  HaplotypeCaller - ------------------------------------------------------------
12:19:10.104 INFO  HaplotypeCaller - ------------------------------------------------------------
12:19:10.105 INFO  HaplotypeCaller - HTSJDK Version: 2.24.1
12:19:10.105 INFO  HaplotypeCaller - Picard Version: 2.25.4
12:19:10.105 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
12:19:10.105 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:19:10.105 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:19:10.105 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:19:10.105 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:19:10.105 INFO  HaplotypeCaller - Deflater: IntelDeflater
12:19:10.105 INFO  HaplotypeCaller - Inflater: IntelInflater
12:19:10.106 INFO  HaplotypeCaller - GCS max retries/reopens: 20
12:19:10.106 INFO  HaplotypeCaller - Requester pays: disabled
12:19:10.106 INFO  HaplotypeCaller - Initializing engine
12:19:10.887 INFO  HaplotypeCaller - Done initializing engine
12:19:10.889 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
12:19:10.902 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
12:19:10.902 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
12:19:10.918 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
12:19:10.920 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
12:19:10.953 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
12:19:10.953 INFO  IntelPairHmm - Available threads: 12
12:19:10.953 INFO  IntelPairHmm - Requested threads: 4
12:19:10.954 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
12:19:11.081 INFO  ProgressMeter - Starting traversal
12:19:11.081 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
12:19:11.927 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position LG00:405 and possibly subsequent; at least 10 samples must have called genotypes
12:19:21.158 INFO  ProgressMeter -          LG00:158997              0.2                   940           5597.5
12:19:31.168 INFO  ProgressMeter -          LG00:518104              0.3                  3100           9260.2
12:19:41.179 INFO  ProgressMeter -          LG00:874777              0.5                  5200          10366.5
12:19:51.192 INFO  ProgressMeter -         LG00:1117918              0.7                  6590           9857.9
12:19:55.921 WARN  DepthPerSampleHC - Annotation will not be calculated at position LG00:1265460 and possibly subsequent; genotype for sample INTRO_Fr_Thau_5_France is not called
12:19:55.922 WARN  StrandBiasBySample - Annotation will not be calculated at position LG00:1265460 and possibly subsequent; genotype for sample INTRO_Fr_Thau_5_France is not called
12:20:01.192 INFO  ProgressMeter -         LG00:1403484              0.8                  8270           9902.2
12:20:11.630 INFO  ProgressMeter -         LG00:1566555              1.0                  9160           9077.1
12:20:21.647 INFO  ProgressMeter -         LG00:1713817              1.2                 10180           8655.8
12:20:31.746 INFO  ProgressMeter -         LG00:1793936              1.3                 10750           7996.1
12:20:42.205 INFO  ProgressMeter -         LG00:1843971              1.5                 11150           7341.7
12:20:52.336 INFO  ProgressMeter -         LG00:1994964              1.7                 12100           7170.1
12:21:02.945 INFO  ProgressMeter -         LG00:2085037              1.9                 12760           6844.1
12:21:12.965 INFO  ProgressMeter -         LG00:2426496              2.0                 14840           7305.4
12:21:22.976 INFO  ProgressMeter -         LG00:2710778              2.2                 16550           7528.8
12:21:34.572 INFO  ProgressMeter -         LG00:2997183              2.4                 18290           7647.9
12:21:44.648 INFO  ProgressMeter -         LG00:3413909              2.6                 20790           8122.9
12:21:54.655 INFO  ProgressMeter -         LG00:3718450              2.7                 22600           8289.9
12:22:04.716 INFO  ProgressMeter -         LG00:3998014              2.9                 24360           8417.7
12:22:14.741 INFO  ProgressMeter -         LG00:4391761              3.1                 26800           8755.4
12:22:24.843 INFO  ProgressMeter -         LG00:4776899              3.2                 29180           9035.9
12:22:34.976 INFO  ProgressMeter -         LG00:5008265              3.4                 30450           8960.5
12:22:46.075 INFO  ProgressMeter -         LG00:5031221              3.6                 30640           8551.0
12:22:58.047 INFO  ProgressMeter -         LG00:5056143              3.8                 30810           8144.9
12:23:08.256 INFO  ProgressMeter -         LG00:5085111              4.0                 31040           7852.5
12:23:19.277 INFO  ProgressMeter -         LG00:5114100              4.1                 31280           7561.8
12:23:29.506 INFO  ProgressMeter -         LG00:5176309              4.3                 31780           7378.6
12:23:41.215 INFO  ProgressMeter -         LG00:5192967              4.5                 31900           7085.4
12:23:52.862 INFO  ProgressMeter -         LG00:5217049              4.7                 32080           6830.9
12:24:03.137 INFO  ProgressMeter -         LG00:5244756              4.9                 32280           6631.6
12:24:13.632 INFO  ProgressMeter -         LG00:5286025              5.0                 32590           6463.1
12:24:23.856 INFO  ProgressMeter -         LG00:5315899              5.2                 32820           6295.9
12:24:33.868 INFO  ProgressMeter -         LG00:5406486              5.4                 33430           6214.0
12:24:43.871 INFO  ProgressMeter -         LG00:5756191              5.5                 35490           6398.6
12:24:56.626 INFO  ProgressMeter -         LG00:5961281              5.8                 36760           6383.0
12:25:06.873 INFO  ProgressMeter -         LG00:6374181              5.9                 39110           6595.4
12:25:16.902 INFO  ProgressMeter -         LG00:6701908              6.1                 41200           6757.4
12:25:29.352 INFO  ProgressMeter -         LG00:6768756              6.3                 41600           6598.5
12:25:39.396 INFO  ProgressMeter -         LG00:6906530              6.5                 42400           6551.4
12:25:49.492 INFO  ProgressMeter -         LG00:7408369              6.6                 45470           6847.7
12:25:59.570 INFO  ProgressMeter -         LG00:7592412              6.8                 46650           6852.1
12:26:09.769 INFO  ProgressMeter -         LG00:7640016              7.0                 46980           6732.5
12:26:19.810 INFO  ProgressMeter -         LG00:7711177              7.1                 47560           6656.0
12:26:29.848 INFO  ProgressMeter -         LG00:7776628              7.3                 48010           6565.2
12:26:40.475 INFO  ProgressMeter -         LG00:7976607              7.5                 49170           6564.9
12:26:50.506 INFO  ProgressMeter -         LG00:8381132              7.7                 51630           6742.8
12:27:00.543 INFO  ProgressMeter -         LG00:8554977              7.8                 52780           6745.6
12:27:10.572 INFO  ProgressMeter -         LG00:8811601              8.0                 54390           6806.0
12:27:20.580 INFO  ProgressMeter -         LG00:9243641              8.2                 56770           6958.6
12:27:33.123 INFO  ProgressMeter -         LG00:9566697              8.4                 58750           7021.4
12:27:43.384 INFO  ProgressMeter -         LG00:9932660              8.5                 60860           7127.8
12:27:53.473 INFO  ProgressMeter -        LG00:10167528              8.7                 62310           7156.7
12:28:05.380 INFO  ProgressMeter -        LG00:10432208              8.9                 63800           7164.5
12:28:15.387 INFO  ProgressMeter -        LG00:10471726              9.1                 64080           7063.7
12:28:25.394 INFO  ProgressMeter -        LG00:10816848              9.2                 66080           7152.7
