==========================================
SLURM_JOB_ID = 7188734
SLURM_JOB_NODELIST = b22-21
TMPDIR = /tmp/SLURM_7188734
==========================================
Using GATK jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar GenotypeGVCFs -R Kr2015_Undaria.pinnatifida_superscaffolds.fasta --sequence-dictionary Kr2015_Undaria.pinnatifida_superscaffolds.dict -V gendb://0015-scattered.interval_list_data -O 0015-scattered.interval_list.vcf.gz
11:34:19.445 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jan 21, 2022 11:34:19 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
11:34:19.546 INFO  GenotypeGVCFs - ------------------------------------------------------------
11:34:19.546 INFO  GenotypeGVCFs - The Genome Analysis Toolkit (GATK) v4.2.2.0
11:34:19.546 INFO  GenotypeGVCFs - For support and documentation go to https://software.broadinstitute.org/gatk/
11:34:19.547 INFO  GenotypeGVCFs - Executing as mharden@b22-21.hpc.usc.edu on Linux v3.10.0-1062.4.1.el7.x86_64 amd64
11:34:19.547 INFO  GenotypeGVCFs - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_302-b08
11:34:19.547 INFO  GenotypeGVCFs - Start Date/Time: January 21, 2022 11:34:19 AM PST
11:34:19.547 INFO  GenotypeGVCFs - ------------------------------------------------------------
11:34:19.547 INFO  GenotypeGVCFs - ------------------------------------------------------------
11:34:19.547 INFO  GenotypeGVCFs - HTSJDK Version: 2.24.1
11:34:19.547 INFO  GenotypeGVCFs - Picard Version: 2.25.4
11:34:19.547 INFO  GenotypeGVCFs - Built for Spark Version: 2.4.5
11:34:19.547 INFO  GenotypeGVCFs - HTSJDK Defaults.COMPRESSION_LEVEL : 2
11:34:19.547 INFO  GenotypeGVCFs - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
11:34:19.547 INFO  GenotypeGVCFs - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
11:34:19.547 INFO  GenotypeGVCFs - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
11:34:19.548 INFO  GenotypeGVCFs - Deflater: IntelDeflater
11:34:19.548 INFO  GenotypeGVCFs - Inflater: IntelInflater
11:34:19.548 INFO  GenotypeGVCFs - GCS max retries/reopens: 20
11:34:19.548 INFO  GenotypeGVCFs - Requester pays: disabled
11:34:19.548 INFO  GenotypeGVCFs - Initializing engine
11:34:20.065 INFO  GenomicsDBLibLoader - GenomicsDB native library version : 1.4.1-d59e886
11:34:20.435 info  NativeGenomicsDB - pid=38862 tid=38863 No valid combination operation found for INFO field InbreedingCoeff  - the field will NOT be part of INFO fields in the generated VCF records
11:34:20.435 info  NativeGenomicsDB - pid=38862 tid=38863 No valid combination operation found for INFO field MLEAC  - the field will NOT be part of INFO fields in the generated VCF records
11:34:20.435 info  NativeGenomicsDB - pid=38862 tid=38863 No valid combination operation found for INFO field MLEAF  - the field will NOT be part of INFO fields in the generated VCF records
11:34:20.752 INFO  GenotypeGVCFs - Done initializing engine
11:34:20.787 INFO  ProgressMeter - Starting traversal
11:34:20.787 INFO  ProgressMeter -        Current Locus  Elapsed Minutes    Variants Processed  Variants/Minute
11:35:41.886 INFO  ProgressMeter -         LG07:1913785              1.4                  1000            739.8
11:35:51.940 INFO  ProgressMeter -         LG07:1984746              1.5                 68000          44759.9
11:36:09.257 INFO  ProgressMeter -         LG07:1999772              1.8                 83000          45911.3
11:36:19.263 INFO  ProgressMeter -         LG07:2079936              2.0                159000          80522.6
11:36:57.991 INFO  ProgressMeter -         LG07:2090948              2.6                170000          64883.8
11:37:07.997 INFO  ProgressMeter -         LG07:2170228              2.8                245000          87913.4
11:37:23.663 INFO  ProgressMeter -         LG07:2179685              3.0                254000          83335.2
11:37:35.074 INFO  ProgressMeter -         LG07:2260966              3.2                333000         102837.6
11:38:09.729 INFO  ProgressMeter -         LG07:2269536              3.8                341000          89367.6
11:38:19.750 INFO  ProgressMeter -         LG07:2344994              4.0                416000         104451.3
11:38:35.886 INFO  ProgressMeter -         LG07:2349004              4.3                420000          98785.2
11:38:45.894 INFO  ProgressMeter -         LG07:2471266              4.4                503000         113840.8
11:39:28.608 INFO  ProgressMeter -         LG07:2502180              5.1                532000         103696.6
11:39:38.655 INFO  ProgressMeter -         LG07:2598502              5.3                611000         115330.9
11:39:56.637 INFO  ProgressMeter -         LG07:2624008              5.6                631000         112728.9
11:40:08.491 INFO  ProgressMeter -         LG07:2695839              5.8                700000         120792.4
11:40:46.518 INFO  ProgressMeter -         LG07:2712077              6.4                716000         111373.0
11:40:56.593 INFO  ProgressMeter -         LG07:2782636              6.6                786000         119149.3
11:41:15.279 INFO  ProgressMeter -         LG07:2793796              6.9                797000         115370.1
11:41:27.140 INFO  ProgressMeter -         LG07:2861589              7.1                863000         121448.7
11:42:10.107 INFO  ProgressMeter -         LG07:2881933              7.8                883000         112886.7
11:42:20.130 INFO  ProgressMeter -         LG07:2955602              8.0                951000         119037.9
11:42:38.750 INFO  ProgressMeter -         LG07:2977295              8.3                972000         117117.1
11:42:49.239 INFO  ProgressMeter -         LG07:3038755              8.5               1032000         121781.4
11:43:31.737 INFO  ProgressMeter -         LG07:3062065              9.2               1055000         114892.7
11:43:41.744 INFO  ProgressMeter -         LG07:3140156              9.3               1130000         120865.5
11:43:58.800 INFO  ProgressMeter -         LG07:3153222              9.6               1143000         118647.9
11:44:08.905 INFO  ProgressMeter -         LG07:3209537              9.8               1199000         122322.4
11:44:47.667 INFO  ProgressMeter -         LG07:3238940             10.4               1228000         117534.5
11:44:57.711 INFO  ProgressMeter -         LG07:3318643             10.6               1304000         122840.4
11:45:17.102 INFO  ProgressMeter -         LG07:3326709             10.9               1312000         119942.4
11:45:27.125 INFO  ProgressMeter -         LG07:3402428             11.1               1387000         124891.6
11:46:08.919 INFO  ProgressMeter -         LG07:3410633             11.8               1395000         118198.3
11:46:20.158 INFO  ProgressMeter -         LG07:3486436             12.0               1470000         122607.1
11:46:39.949 INFO  ProgressMeter -         LG07:3493469             12.3               1477000         119892.5
11:46:49.990 INFO  ProgressMeter -         LG07:3561862             12.5               1544000         123651.4
11:47:26.837 INFO  ProgressMeter -         LG07:3580597             13.1               1562000         119229.1
11:47:36.866 INFO  ProgressMeter -         LG07:3646850             13.3               1627000         122626.0
11:47:56.555 INFO  ProgressMeter -         LG07:3663926             13.6               1644000         120916.7
11:48:06.583 INFO  ProgressMeter -         LG07:3737838             13.8               1716000         124679.7
11:48:42.858 INFO  ProgressMeter -         LG07:3748854             14.4               1727000         120198.9
11:48:53.377 INFO  ProgressMeter -         LG07:3817625             14.5               1795000         123425.7
11:49:11.471 INFO  ProgressMeter -         LG07:3833636             14.8               1811000         121996.1
11:49:21.523 INFO  ProgressMeter -         LG07:3929842             15.0               1888000         125763.8
11:50:00.226 INFO  ProgressMeter -         LG07:3994756             15.7               1928000         123137.5
11:50:10.901 INFO  ProgressMeter -         LG07:4067144             15.8               1996000         126048.0
11:50:28.411 INFO  ProgressMeter -         LG07:4089162             16.1               2018000         125131.2
11:50:38.464 INFO  ProgressMeter -         LG07:4172742             16.3               2100000         128876.9
11:51:13.921 INFO  ProgressMeter -         LG07:4180746             16.9               2108000         124840.3
11:51:24.138 INFO  ProgressMeter -         LG07:4261404             17.1               2177000         127639.5
11:51:41.954 INFO  ProgressMeter -         LG07:4291680             17.4               2206000         127126.6
11:52:24.953 INFO  ProgressMeter -         LG07:4381718             18.1               2295000         127010.2
11:52:35.013 INFO  ProgressMeter -         LG07:4450791             18.2               2364000         129625.9
11:53:09.739 INFO  ProgressMeter -         LG07:4467828             18.8               2381000         126542.3
11:53:19.749 INFO  ProgressMeter -         LG07:4548339             19.0               2459000         129539.0
11:54:05.212 INFO  ProgressMeter -         LG07:4563709             19.7               2474000         125326.6
11:54:15.262 INFO  ProgressMeter -         LG07:4637514             19.9               2546000         127888.8
11:54:34.898 INFO  ProgressMeter -         LG07:4652748             20.2               2561000         126561.7
11:54:44.905 INFO  ProgressMeter -         LG07:4725171             20.4               2632000         129007.2
11:55:25.643 INFO  ProgressMeter -         LG07:4739733             21.1               2646000         125516.4
11:55:35.709 INFO  ProgressMeter -         LG07:4817505             21.2               2721000         128054.9
11:55:52.511 INFO  ProgressMeter -         LG07:4829716             21.5               2733000         126946.6
11:56:02.570 INFO  ProgressMeter -         LG07:4917956             21.7               2810000         129514.8
11:56:45.153 INFO  ProgressMeter -         LG07:4947060             22.4               2837000         126617.3
11:56:55.213 INFO  ProgressMeter -         LG07:5017485             22.6               2907000         128777.8
11:57:13.451 INFO  ProgressMeter -         LG07:5031904             22.9               2921000         127678.7
11:57:25.047 INFO  ProgressMeter -         LG07:5100566             23.1               2989000         129556.6
11:58:01.948 INFO  ProgressMeter -         LG07:5113670             23.7               3002000         126741.4
11:58:11.980 INFO  ProgressMeter -         LG07:5179591             23.9               3067000         128578.0
11:58:29.931 INFO  ProgressMeter -         LG07:5199772             24.2               3087000         127813.4
11:58:40.709 INFO  ProgressMeter -         LG07:5265715             24.3               3151000         129500.1
11:59:16.769 INFO  ProgressMeter -         LG07:5303380             24.9               3178000         127461.4
11:59:26.826 INFO  ProgressMeter -         LG07:5378893             25.1               3243000         129199.8
11:59:47.254 INFO  ProgressMeter -         LG07:5403792             25.4               3267000         128414.2
11:59:58.696 INFO  ProgressMeter -         LG07:5477395             25.6               3336000         130150.7
12:00:39.010 INFO  ProgressMeter -         LG07:5506269             26.3               3362000         127814.6
12:00:49.025 INFO  ProgressMeter -         LG07:5572958             26.5               3427000         129464.2
12:01:09.915 INFO  ProgressMeter -         LG07:5590964             26.8               3445000         128454.7
12:01:20.008 INFO  ProgressMeter -         LG07:5655926             27.0               3509000         130025.5
12:01:56.091 INFO  ProgressMeter -         LG07:5675382             27.6               3528000         127879.8
12:02:06.132 INFO  ProgressMeter -         LG07:5741631             27.8               3593000         129450.7
12:02:26.855 INFO  ProgressMeter -         LG07:5757643             28.1               3609000         128429.0
